id,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
17,Zelkova_Serrata,-0.04196366793892229,-0.06290979343592647,-0.0779612144670492,0.026265172228980397,0.029364135779095742,0.08694963593933124,0.061453655752221045,0.04161933356807986,-0.041296136912278965,-0.060271590251932454,-0.015152089329436989,0.049431324484805535,0.039493362485686107,0.0338848538658199,0.028420913706282084,-0.03909879432481314,-0.042209305976189625,-0.0148138305519113,0.0043854548949251535,0.020070933139997613,0.008197718875033268,0.04042254250206945,-0.023365038534058885,0.004964658538863311,-0.004597402490610649,-0.002091447370288026,-0.01814499431705152,-0.018019670027357063,0.022450742589570437,0.007046918012573802,-0.005769268795636445,0.008281527496256345,0.03990071714357948,-0.0057022155055905565,-0.011347134308708075,0.004597012090007749,0.02571568205524345,0.00265067811971867,0.009744813127730513,0.016433269036518292,0.01901025847985116,-0.010112374795899007,-0.00022469432081612006,0.005888683315037027,-0.005751362762996283,0.008642848257196483,0.009407768146513841,-0.007508252837424212,-0.03130181463628927,-0.018074370975524664,-0.010455100895890544,-0.015790930063448654,0.004440755690416677,-0.02660885031497846,-0.020906123180448172,-0.016915453188708962,0.010323353299561794,0.017909784291501366,-0.012224660611164517,0.0067960676545939305,0.008518850924475614,-0.010238694723256368,0.02372303183919369,0.006327778341546082,-0.02069858285385775,0.012020547387944934,-8.941751804103211e-05,-0.015860818185076668
18,Betula_Austrosinensis,-0.03878773160128517,-0.08641855187186011,0.11140583386685848,0.04671812025396961,-0.051376153961238985,0.020139250992987554,-0.017315013678723026,0.011300246066507412,-0.022052820285388533,0.06525367485290687,-0.06530814556968906,-0.016228278688608905,0.05614142762749213,0.01126150756877163,-0.004462282951309625,-0.036287830936867695,-0.018076160044980815,0.03883072095751948,-0.07763855308498899,-0.033872631207801394,-0.0031269997062036716,0.007092047691024469,-0.00930128447562096,-0.00697678274210098,0.013231427812702312,-0.026014846920004327,0.005991250533002037,-0.007028717166206069,0.02357595834508842,0.000639989057903421,-0.025859538471508736,0.021936424689686693,0.0026871533589307712,-0.0020243561200095845,0.01268589881039708,-0.007946770710330337,-0.009396963160045544,0.015597228415002027,-0.0014230997982378848,-0.012246924502743043,-0.004225007025578789,0.008820704362629744,0.011981777514842556,-0.003054583391883702,-0.006620437221579654,-0.010003261246798095,0.009035163654203794,0.013810535331951647,0.008414929631207397,0.004597131955150309,-0.01877445776034063,0.018487224999483347,-0.009183278155937452,-0.0015185957461640173,0.0008364671057978359,0.01791423716122536,-0.00857696991048417,-0.011174754764394612,-0.005351114117883396,-0.0071580039086099456,0.007160278202570164,-0.003286989980727837,0.019754634742303948,0.006316350458224675,-0.0017502810280630705,0.012975020782498547,0.004050954359030979,0.0023849566725561364
20,Quercus_Pontica,0.009219840275844092,-0.09689085658623255,0.048493819094007795,0.03223741321218081,-0.02854817091414276,-0.019385303061826988,-0.07549914157728616,0.10438625892860501,-0.024455418875409213,0.003761314169738238,0.006655667893015503,0.019372127494615036,-0.03808559802392397,-0.013215021173162086,0.046141838676974335,-0.01072893376667316,-0.022075277423161815,0.016726723671735486,-0.018919047456497275,-0.03660691293637709,0.03663086166341342,-0.07357896090517242,0.010043672204299775,0.017500178878095,-0.02587109268930478,0.022756999451497117,0.04854844514547069,-0.01712787778999796,-0.023418783912305466,-0.010901260522253318,0.004285471555269417,-0.04392086017591458,0.031454811707732025,0.008889207299316738,-0.005105969056813392,0.0013918836563848514,-0.012568067702638207,0.004387872267831033,-0.009543252035510633,-0.010144882712561408,-0.012716151268955906,-0.014281055483375823,-0.011891471708225312,0.012743566723841311,0.004514098203783875,-0.01696899566542178,-0.01997787474875568,0.011130083295722952,-0.004807908375276681,-0.00708740844567039,-0.005008431811150567,0.004507912919874015,0.0007243608198006727,-0.0008561300228103315,-0.0006151146599011378,-0.004010406918987451,3.276367395353842e-06,-0.006891809126807288,-0.007332190278654102,0.0009320318494071749,-0.007708761958212133,-0.0014630351778828349,-0.007554113010956537,0.0035464496733482315,0.012690550782696753,0.0024805846149441157,0.002159774796248322,0.0012545919014397648
21,Quercus_Afares,-0.014905383510671487,-0.054990459707117016,-0.1059088591012915,0.02960542649290692,0.04377290775884303,-0.028423889860085653,0.03304086542931187,0.021973193342805036,0.12648199870791474,-0.012202360344893028,0.006876536223348193,0.037267610352851276,0.015175792763572166,-0.0030755812711038533,-0.009880254224411708,0.0007782841468337154,0.012680941463389248,0.016844750468091405,0.017410962145320685,-0.0268202964813622,0.07023036063799377,0.004871327696789951,-0.007103033801690777,0.035244594837311106,-0.040966973738732315,0.007142188146692186,-0.006737555272634975,-0.017876106792801324,-0.017307096620609433,-0.012204785104198446,0.019533682224376993,0.004544141223905949,-0.008916540388683796,-0.0007709068675881415,0.0022496844646668723,0.013579522719046246,0.013226635186962902,0.01597614892498505,-0.003351427278648031,0.005244796691574642,-0.005221041105582174,8.116932493718172e-05,0.010399069044019436,0.018324797445901486,-0.0058356368709883,0.009941216049786136,0.014943734169428406,0.00992425625816079,0.007346478026787242,0.017597654778480163,0.010110490249033174,-0.00772839826145834,-0.008535837812661746,-0.0038373244807014626,0.006122265064937538,0.014461927303221454,0.00459805903081403,0.006068233708550095,0.0009328788349703636,-0.004349096488197081,0.011657684649679777,0.006729317395391477,0.01845048165229829,0.0023050776549026746,-0.00599781772250991,0.007184907041726716,-1.3968422287525581e-05,-0.015065364090408822
22,Quercus_Coccifera,-0.1319985927498858,0.10397301296346687,0.1008719989932787,0.1033017705373631,0.06647307865347567,0.013954710128274098,0.06274067166090201,-0.010955327232546492,0.02033643372933921,0.06364306285110924,0.056928441571610984,-0.048304059599830675,-0.051881481147375424,-0.0351173555816471,0.03666204627687797,-0.01666188603995406,0.014078002678145844,-0.05355885564924404,-0.014289072203085994,-0.009625017912925657,-0.011091766381493104,-0.011830228562166293,-0.0063387927037570875,-0.022856621092832638,0.020039489112970512,0.002713320967146226,-0.010956193486376933,-0.05175502578806655,-0.016575496797857053,-0.031973802526704495,0.019043998515980747,0.016743617327366223,-0.014008522757571201,-0.015407925111575918,0.00514211020902141,-0.01575661659777289,-0.016714190053302807,-0.001439441188136057,0.0057408657536934735,-0.015551501588774453,-0.011401382733838674,-0.009888825215445329,-0.009984761207751856,0.009716126170235864,0.0011818966014475927,-0.005577568315439853,0.003821764533525188,0.0016924166659820152,0.008084824254621526,-0.011764967945338682,0.0005984530323497667,-0.024098010178269298,0.0028109776195301556,-0.010320978912296785,0.007585984265212229,0.01037239315133144,-0.026508097139145422,0.0035655345451140186,0.005148938748688959,0.0019355053335002486,0.009011498021747999,0.003707711243542694,0.018379092027676784,-0.007634768713696856,0.010762536088520566,-0.007379433194788837,-4.156422045939312e-06,0.003330234324118215
25,Fagus_Sylvatica,-0.03637260109768772,0.0003495268564853076,-0.13717387512647222,-0.051220110393371356,0.06719861296941888,0.024894214806547986,0.10659023833137675,0.0040058415205725985,-0.12103914846310966,-0.016250318215888158,-0.04240021352720417,-0.010882618246319056,-0.08255715253134384,-0.07540232214318936,0.0022206713082439304,0.003967080897384208,0.014458787975137572,0.055144180596053284,-0.04387179780022246,0.05709124423423097,0.02239483547317205,0.03329828377364175,0.016097755928237575,-0.016810012618483635,0.015764182732393384,0.032603450030063284,0.0169745185358401,-0.014234580714154833,0.007332725082796593,0.004567605425115967,0.003295678460767259,0.02494284951693402,0.004614278830609221,-0.01451269226674483,0.0033511435761617637,-0.010653933681137356,-0.008482144384307687,0.011275336135838787,0.002666235303852047,0.016876097445146364,0.0006496633131515973,0.012763520561790621,-0.013024986058735272,-0.006577516076547753,0.018796617849707344,-0.006339558114755027,-0.011183387364983116,0.006306570712870759,-0.003221931502701672,-0.008553918286155645,-0.00024927569919373424,-0.001029075874121707,0.00364195534805826,0.006835134806623149,-0.00178092787284268,0.0011867064481528506,-0.0001628042962877912,-0.004261842754396049,-0.0010811170637737518,0.003892453160019442,0.0002228623364435035,-0.004975266727344189,0.01193086683008634,-0.0017220400660712214,-0.00013229920694025015,0.0063527572806160015,-0.0009322113707665053,-0.0008858817398595198
26,Phildelphus,-0.015744342069014258,0.020673388787411928,-0.053592630728821096,0.007575483165460586,-0.09886580216996455,-0.04702766116186671,0.04207821243104773,0.015081716133726629,-0.005441789559549765,-0.029179383026472556,0.04488610368256615,-0.02540394971807923,0.04201517268595318,0.058826613672432464,-0.014460649107208038,-0.00030628038698534815,0.03779217169640853,0.0090924236742779,-0.02880388873745572,0.01420360401986219,-0.016342678512736443,-0.002496288309153201,-0.022484329758175235,-0.00539113880686802,-0.02067306862550557,0.030608899642332276,-0.013488591898681415,-0.0016424661390823242,-0.03110877764187266,-0.011103538408423281,0.019780058712007505,-0.03204415916843349,-0.002361594057583832,-0.027490894870917586,0.023877310330025388,-0.002087847044388602,-0.02365091825686964,-0.019979304769682307,-0.005438529567320045,0.01170205776768684,-0.005079761004326279,-0.010201246605884291,0.0029239455990902837,-0.004973327036113708,-0.007085553933594652,-0.0027414021590904457,-0.001958937170966593,0.017305103615101288,-0.0075727886986962,-0.0010924014210065456,0.002385793360502944,-0.002561715805027285,-0.01141336752957499,0.01031741522817821,-0.0065013670908048585,0.006735444921948032,-0.0028581421933061603,0.0047711859342818,0.002628327044048369,-0.004265087712076667,0.005278113660472772,0.0037644236936664917,-0.0167602504977739,-0.0031875138601712687,-0.005022200298996973,0.002351699285850807,-0.002302184409288203,0.0044351241915435834
27,Acer_Palmatum,0.1357335523825896,-0.11958740509738869,0.29262294067140177,-0.1693004895006635,-0.022294161616128773,-0.017278065825113556,0.10051666448230423,0.14176499389066466,0.054632915853499796,-0.007370053743945567,-0.15085975719764244,0.006364900022113278,-0.00957516932950855,0.036731922934052086,0.052870187851723656,-0.03803519055084667,0.02271083949776731,0.035728158291438515,0.041235758190802774,0.017820760515367788,-0.012483237092368043,-0.027635019168929208,-0.009775610156109558,0.0053831217370081804,-0.0007431737368561172,0.021739001646244774,-0.010356407406633279,0.03424944850279539,-0.04525875298489067,-0.04988118852615564,-0.04889733583020695,0.016053945478832397,-0.015585672013489647,-0.0076010333963299394,0.0029827962101775696,0.012466437436524244,-0.0169161086517771,0.031330177553888984,0.0162466220920666,-0.00686795246827619,-0.007289266291629461,0.01495566786163877,-0.015970651291616827,-0.005937367969585603,-0.007498214294196026,0.0018522500787369635,0.006020038520546809,-0.010556783040272875,-0.013740085241183492,0.016309593005207738,0.015974481965490492,-0.003968504575155798,-0.006132074355458138,0.006340212412216744,0.005260491255762304,0.004566497956927735,-0.016474972170751622,-0.00998545605941862,-0.00078814785715046,-0.018987731444557183,-0.0096358131795541,0.002223297012410925,0.00015040281563990463,-0.008738074659706217,-0.014175867192188149,0.0002201427349100106,0.004142699787155695,0.0106747213888527
29,Quercus_Pubescens,-0.07966452248777335,-0.07451620114462723,-0.032345694272369004,0.0002311382658709056,-0.02209295335566448,-0.03164218809035208,-0.011898778549407267,0.06916950116133938,-0.011961702105425465,-0.019210987015208163,0.0679755796876999,-0.03454954636893933,-0.028679557769219294,0.06397096723742288,-0.009603166485798802,0.09346788147909203,0.04705247924459339,-0.038667161475385556,0.02416035524227244,-0.008386889940570514,-0.031960485926895585,0.028046190014798893,-0.036483828220617506,-0.027870906441278712,0.04571275992848205,0.023701954817033036,-0.01667140780740172,0.017960437474547127,0.020152444288067093,-0.02210647542167402,0.002399310319871535,0.040105061482792935,0.014964694626999493,0.012999140417693341,-0.006198129968479024,0.004297407231127741,-0.0021620404456427237,-0.020209693307271546,-0.04492362624654989,0.010811277939456663,-0.0047014417506495805,0.002244635649103603,0.02269563400586432,0.005453502193472322,0.02351011713357775,0.004114599050868696,-0.013129073983131116,-0.0021411959436130135,-0.020227912392292973,0.003485091836917837,0.0037400290813100093,0.02044574724334273,0.012256630125668164,0.005195733859753875,0.00732730074353072,-0.002585205054528039,-0.015193202986282173,-0.0012055162362032165,-0.017819839366941155,-0.030490365465478023,-0.007276332772123745,0.005548619103211596,-0.002710399468653822,0.01456566686478997,-0.002795733594338409,0.00354771111803733,0.015003775999542862,-0.006138060852886847
30,Populus_Adenopoda,-0.17825603913243945,0.20560374523515487,0.12561609532582055,0.051051894402680896,0.04551654249616423,0.0387306461784991,-0.04990529678350348,-0.06933481335353134,0.06683857277049793,-0.1811273064578974,-0.054077373238201325,-0.01647072408873,-0.11899697627208371,0.04561081050557582,-0.032628654722804636,0.06180712285045086,-0.09819830821378951,0.1192856807590197,0.03724605973612964,0.013601507410158845,-0.007179944444111054,-0.0049392103712130086,-0.06446438367997964,0.008420205808760808,-0.03272312589748255,-0.027312861759411288,0.012220043556302362,0.055093168653004856,0.03826582908116599,0.10177689578892621,-0.0606161148318728,-0.04038656216358209,-0.018432540689474565,-0.05070453635054985,0.018755972981298694,0.00918310536620892,0.020783404594939298,-0.03597758447226271,-0.0115059462336952,-0.02435129858346778,-0.006511682269874493,0.026395578584081602,0.016488901640725494,-0.008537068601105214,0.011218363948905833,-0.039018666409008286,0.010423170546142467,0.025263798050449822,-0.0011831047850506123,0.012799714194918535,-0.031815728786488105,0.012176352524033105,0.004736053940021396,0.0014701419574888323,0.008931532519233152,-0.003297986428806547,0.004061922468664923,-0.009230153402642684,0.000781553838030242,-0.004711207171035733,-0.01617001076333837,0.01290461911289326,-0.00029815485484888793,-0.006236825921082273,-0.004273547049760368,0.0018852474610918457,-0.004797698466936007,0.016977967435288
